id,title,authors,venue,year
261,range queries in olap data cubes,"ching-tien ho , rakesh agrawal , nimrod megiddo , ramakrishnan srikant",sigmod conference,1997.0
262,"a characterization of the sensitivity of query optimization to storage access cost parameters tapas kanungo , frederick reiss 2003",,sigmod conference,
263,"online dynamic reordering for interactive data processing bhaskaran raman , joseph m. hellerstein , vijayshankar raman 1999",,vldb,
264,"progressive evaluation of nested aggregate queries cheng hian goh , beng chin ooi , kian-lee tan vldb j.",,,2000.0
265,the incinerate data model h. v. jagadish 1995,,acm trans . database syst .,
266,"semantic interoperability in global information systems : a brief introduction to the research area and the special section amit p. sheth , aris m. ouksel sigmod record 1999",,,
267,lambda-db : an odmg-based object-oriented dbms 2000,"arvind rajendran , david maier , leonidas fegaras , chandrasekhar srinivasan",sigmod conference,
268,data access for the masses through ole db sigmod conference,josé a. blakeley,,1996.0
269,"integration of spatial join algorithms for processing multiple inputs nikos mamoulis , dimitris papadias sigmod conference",,,1999.0
270,report on the mobile search workshop at www 2002 2002,"bay-wei chang , yoëlle s. maarek , aya soffer",sigmod record,
271,"spatial hash-joins ming-ling lo , chinya v. ravishankar 1996",,sigmod conference,
272,"the tv-tree : an index structure for high-dimensional data king-ip lin , h. v. jagadish , christos faloutsos 1994",,vldb j.,
273,cumulative updates 1994,"beat wüthrich , suryanarayana m. sripada",vldb,
274,report on the 17th brazilian symposium on database systems ( sbbd 2002 ),"nina edelweiss , ana carolina salgado",sigmod record,2003.0
275,accessibility of the database literature,richard t. snodgrass,sigmod record,2001.0
276,too much middleware sigmod record 2002,michael stonebraker,,
277,will database researchers have any role in data security ? ( panel abstract ),arnon rosenthal,sigmod conference,2001.0
278,"50,000 users on an oracle8 universal server database","ashok josji , tirthankar lahiri , amit jasuja , sumanta chatterjee",sigmod conference,1998.0
279,"approximate query translation across heterogeneous information sources hector garcia-molina , kevin chen-chuan chang vldb",,,2000.0
280,media360 workflow-implementing a workflow engine inside a database vldb 2000,carsten blecken,,
281,"statistical schema matching across web query interfaces bin he , kevin chen-chuan chang sigmod conference",,,2003.0
282,"constant time permutation : an efficient block allocation strategy for variable-bit-rate continuous media data jen-wen ding , yueh-min huang , shiao-li tsao 1999",,vldb j.,
283,"cache investment : integrating query optimization and distributed data placement donald kossmann , gerhard drasch , michael j. franklin 2000",,acm trans . database syst .,
284,editor 's notes michael j. franklin sigmod record,,,1997.0
285,information director 's message alberto o. mendelzon sigmod record,,,1998.0
286,continuous queries over data streams sigmod record,"jennifer widom , shivnath babu",,2001.0
287,converting relational to object-oriented databases sigmod record 1997,joseph fong,,
288,enhancing database correctness : a statistical approach,"wen-chi hou , zhongyang zhang",sigmod conference,1995.0
289,"constructing the next 100 database management systems andreas geppert , klaus r. dittrich sigmod record",,,1994.0
290,efficient computation of iceberg cubes with complex measures 2001,"guozhu dong , jian pei , jiawei han , ke wang",sigmod conference,
291,a fast index for semistructured data,"brian cooper , gísli r. hjaltason , michael j. franklin , neal sample , moshe shadmon",vldb,2001.0
292,"a monte carlo algorithm for fast projective clustering michael jones , pankaj k. agarwal , t. m. murali , cecilia magdalena procopiuc sigmod conference",,,2002.0
293,"towards a database body of knowledge : a study from spain mario piattini , francisco ruiz , coral calero",,sigmod record,2003.0
294,"bibfinder/statminer : effectively mining and using coverage and overlap statistics in data integration subbarao kambhampati , zaiqing nie , thomas hernandez 2003",,vldb,
295,software as a service : asp and asp aggregation christoph bussler,,sigmod conference,2002.0
296,cheetah : a lightweight transaction server for plug-and-play internet data management vldb,"gustavo alonso , guy pardon",,2000.0
297,"dimacs summer school tutorial on new frontiers in data mining nick koudas , dimitrios gunopulos sigmod record",,,2001.0
298,"principles of optimally placing data in tertiary storage libraries fenia zioga , peter triantafillou , stavros christodoulakis vldb",,,1997.0
299,flexible support for multiple access control policies acm trans . database syst .,"v. s. subrahmanian , sushil jajodia , pierangela samarati , maria luisa sapino",,2001.0
300,"aries/csa : a method for database recovery in client-server architectures c. mohan , inderpal narang sigmod conference 1994",,,
301,providing better support for a class of decision support queries 1996,"antonio badia , dirk van gucht , sudhir rao",sigmod conference,
302,"spatio-temporal retrieval with rasdaman peter baumann , norbert widmann , roland ritsch , paula furtado , andreas dehmel",,vldb,1999.0
303,"tcp-d - the challenges , issues and results",ramesh bhashyam,sigmod record,1996.0
304,reminiscences on influential papers,"per-åke larson , luis gravano , stefano ceri , leonid libkin , tova milo , kenneth a. ross",sigmod record,2001.0
305,"computing iceberg queries efficiently hector garcia-molina , narayanan shivakumar , jeffrey d. ullman , rajeev motwani , min fang vldb 1998",,,
306,paradise : a database system for gis applications 1995,paradise team,sigmod conference,
307,"very large databases : how large , how different ?",david vaskevitch,vldb,1995.0
308,automatic segmentation of text into structured records sigmod conference,"vinayak r. borkar , sunita sarawagi , kaustubh deshmukh",,2001.0
309,"xperanto : middleware for publishing object-relational data as xml documents michael j. carey , subbu n. subramanian , eugene j. shekita , jerry kiernan , jayavel shanmugasundaram",,vldb,2000.0
310,bit-sliced index arithmetic 2001,"elizabeth j. o'neil , denis rinfret , patrick e. o'neil",sigmod conference,
311,treasurer 's message joachim hammer 2001,,sigmod record,
312,a hypertext query language for images li yang,,sigmod record,1994.0
313,"the bucky object-relational benchmark ( experience paper ) jeffrey f. naughton , michael j. carey , dhaval shah , johannes gehrke , mohammad asgarian , david j. dewitt , paul brown sigmod conference",,,1997.0
314,"view management in multimedia databases v. s. subrahmanian , eric lemar , k. selçuk candan vldb j. 2000",,,
315,"declarative data cleaning : language , model , and algorithms daniela florescu , cristian-augustin saita , eric simon , dennis shasha , helena galhardas vldb",,,2001.0
316,banks : browsing and keyword searching in relational databases,"arvind hulgeri , gaurav bhalotia , soumen chakrabarti , parag , s. sudarshan , charuta nakhe , b. aditya",vldb,2002.0
317,garbage collection in object-oriented databases using transactional cyclic reference counting vldb j.,"s. sudarshan , prasan roy , abraham silberschatz , srinivas ashwin , s. seshadri",,1998.0
318,"xpress : a queriable compression for xml data myung-jae park , jun-ki min , chin-wan chung sigmod conference",,,2003.0
319,"a novel index supporting high volume data warehouse insertion anindya datta , chris jermaine , edward omiecinski vldb",,,1999.0
320,"coloring away communication in parallel query optimization rajeev motwani , waqar hasan vldb 1995",,,
321,sensor data mining : similarity search and pattern analysis 2002,christos faloutsos,vldb,
322,"privacy-preserving indexing of documents on the network mayank bawa , rakesh agrawal , roberto j. bayardo jr. 2003",,vldb,
323,"serf : odmg-based generic re-structuring facility stacia de lima , li chen , ming li , s. weiner , chandrakant natarajan , elke a. rundensteiner , xin zhang , kajal t. claypool , jing jin sigmod conference",,,1999.0
324,"multiview access protocols for large-scale replication weimin du , xiangning liu , abdelsalam helal acm trans . database syst .",,,1998.0
325,"the case for enhanced abstract data types raghu ramakrishnan , miron livny , praveen seshadri 1997",,vldb,
326,"probe , count , and classify : categorizing hidden web databases sigmod conference 2001","mehran sahami , panagiotis g. ipeirotis , luis gravano",,
327,the role of integrity constraints in database interoperation vldb 1996,"peter m. g. apers , mark w. w. vermeer",,
328,m-tree : an efficient access method for similarity search in metric spaces 1997,"paolo ciaccia , pavel zezula , marco patella",vldb,
329,"the oodb path-method generator ( pmg ) using access weights and precomputed access relevance james geller , ashish mehta , erich j. neuhold , yehoshua perl vldb j.",,,1998.0
330,metadata standards for data warehousing : open information model vs. common warehouse metamodel 2000,"anca vaduva , thomas vetterli , martin staudt",sigmod record,
331,"comprehension syntax limsoon wong , dan suciu , val tannen , peter buneman , leonid libkin sigmod record",,,1994.0
332,"fast subsequence matching in time-series databases m. ranganathan , christos faloutsos , yannis manolopoulos 1994",,sigmod conference,
333,"querying structured text in an xml database h. v. jagadish , shurug al-khalifa , cong yu 2003",,sigmod conference,
334,"online scaling in a highly available database svein erik bratsberg , rune humborstad",,vldb,2001.0
335,"approximate computation of multidimensional aggregates of sparse data using wavelets min wang , jeffrey scott vitter 1999",,sigmod conference,
336,discovering web services : an overview vadim draluk vldb,,,2001.0
337,"coordinating backup/recovery and data consistency between database and file systems c. mohan , inderpal narang , suparna bhattacharya , karen brannon , hui-i hsiao , mahadevan subramanian sigmod conference",,,2002.0
338,chair 's message richard t. snodgrass sigmod record 1997,,,
339,"an ultra highly available dbms svein-olaf hvasshovd , svein erik bratsberg , øystein torbjørnsen vldb",,,2000.0
