id,title,authors,venue,year
241,prospector : a content-based multimedia server for massively parallel architectures international conference on management of data 1996,"s. choo , w. o'connell , g. linerman , h. chen , k. ganapathy , a. biliris , e. panagos , d. schrader",,
242,dbsim : a simulation tool for predicting database performance international conference on management of data 1996,"mark lefler , mark stokrp , craig wong",,
243,lore : a lightweight object repository for semistructured data international conference on management of data,"dallan quass , jennifer widom , roy goldman , kevin haas , qingshan luo , jason mchugh , svetlozar nestorov , anand rajaraman , hugo rivero , serge abiteboul , jeff ullman , janet wiener",,1996.0
244,"capbased-ams : a capability-based and event-driven activity management system patrick c. k. hung , helen p. yeung , kamalakar karlapalem 1996",,international conference on management of data,
245,the multiview project : object-oriented view technology and applications international conference on management of data,"e. a. rundensteiner , h. a. kuno , y.-g . ra , v. crestana-taube , m. c. jones , p. j. marron",,1996.0
246,"metu interoperable database system asuman dogac , ugur halici , ebru kilic , gokhan ozhan , fatma ozcan , sena nural , cevdet dengi , sema mancuhan , budak arpinar , pinar koksal , cem evrendilek",,international conference on management of data,1996.0
247,sonar : system for optimized numeric association rules,"takeshi fukuda , yasuhiko morimoto , shinichi morishita , takeshi tokuyama",international conference on management of data,1996.0
248,repository system engineering pillip a. bernstein 1996,,international conference on management of data,
249,databases and visualization daniel a. keim 1996,,international conference on management of data,
250,"adaptive , fine-grained sharing in a client-server oodbms : a callback-based approach 1997","markos zaharioudakis , michael j. carey , michael j. franklin",acm transactions on database systems ( tods ),
251,the ins and outs ( and everything in between ) of data warehousing international conference on management of data 1996,"phil fernandez , donovan schneider",,
252,"thinksheet : a tool for tailoring complex documents peter piatko , roman yangarber , daoi lin , dennis shasha international conference on management of data 1996",,,
253,hyperstorm-administering structured documents using object-oriented database technology international conference on management of data 1996,"klemens b &#246; hm , karl aberer",,
254,state of the art in workflow management research and products international conference on management of data 1996,c. mohan,,
255,data mining techniques jiawei han international conference on management of data 1996,,,
256,"minimization of tree pattern queries sihem amer-yahia , sungran cho , laks v. s. lakshmanan , divesh srivastava 2001",,international conference on management of data,
257,"data-driven understanding and refinement of schema mappings ling ling yan , ren &#233; e j. miller , laura m. haas , ronald fagin",,international conference on management of data,2001.0
258,"communication-efficient distributed mining of association rules assaf schuster , ran wolff",,international conference on management of data,2001.0
259,"selectivity estimation using probabilistic models lise getoor , benjamin taskar , daphne koller international conference on management of data 2001",,,
260,"applying the golden rule of sampling for query estimation yi-leh wu , divyakant agrawal , amr el abbadi",,international conference on management of data,2001.0
261,monitoring xml data on the web international conference on management of data 2001,"benjamin nguyen , serge abiteboul , gr &#233; gory cobena , miha &#237; preda",,
262,"on supporting containment queries in relational database management systems chun zhang , jeffrey naughton , david dewitt , qiong luo , guy lohman 2001",,international conference on management of data,
263,updating xml international conference on management of data 2001,"igor tatarinov , zachary g. ives , alon y. halevy , daniel s. weld",,
264,the nimble integration engine international conference on management of data 2001,"denise draper , alon y. halevy , daniel s. weld",,
265,experiences in mining aviation safety data,"zohreh nazeri , eric bloedorn , paul ostwald",international conference on management of data,2001.0
266,catalog management in websphere commerce suite thomas maguire 2001,,international conference on management of data,
267,content integration for e-business,"michael stonebraker , joseph m. hellerstein",international conference on management of data,2001.0
268,the network is the database : data management for highly distributed systems international conference on management of data 2001,"julio c. navas , michael wynblatt",,
269,"enabling dynamic content caching for database-driven web sites k. sel &#231; uk candan , wen-syan li , qiong luo , wang-pin hsiung , divyakant agrawal 2001",,international conference on management of data,
270,"storhouse metanoia - new applications for database , storage & ; data warehousing felipe cari &#241; o , jr. , pekka kostamaa , art kaufmann , john burgess 2001",,international conference on management of data,
271,"reconciling schemas of disparate data sources : a machine-learning approach anhai doan , pedro domingos , alon y. halevy international conference on management of data 2001",,,
272,review : a real-time virtual walkthrough system 2001,"l. shou , c. h. chionh , z. huang , y. ruan , kian-lee tan",international conference on management of data,
273,kweelt : more than just yet another framework to query xml ! 2001,arnaud sahuguet,international conference on management of data,
274,dissemination of dynamic data international conference on management of data 2001,"pavan deolasee , amol katkar , ankur panchbudhe , krithi ramamritham , prashant shenoy",,
